timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698604883617,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,392,0,1,1,null,0,0,0
1698604883729,5,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,4,0,0
1698604883838,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604883946,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604884054,4,AddComment,200,,sendComment 1-1,text,true,,274,522,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604884132,14,GuestView,200,,sendComment 1-1,text,true,,66050,136,1,1,http://localhost:8090/service/guestbook,14,0,0
1698604884260,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,395,0,1,1,null,0,0,0
1698604884368,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604884476,5,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604884587,1,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604884632,2,AddComment,200,,sendComment 1-1,text,true,,274,566,1,1,http://localhost:8090/service/guestbook,2,0,0
1698604884744,45,GuestView,200,,sendComment 1-1,text,true,,66180,136,1,1,http://localhost:8090/service/guestbook,42,0,0
1698604884901,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,404,0,1,1,null,0,0,0
1698604884902,5,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604885010,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604885119,2,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604885245,4,AddComment,200,,sendComment 1-1,text,true,,274,427,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604885354,40,GuestView,200,,sendComment 1-1,text,true,,66263,136,1,1,http://localhost:8090/service/guestbook,39,0,0
1698604885495,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,380,0,1,1,null,0,0,0
1698604885604,2,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,1,0,0
1698604885629,1,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604885745,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604885854,6,AddComment,200,,sendComment 1-1,text,true,,274,499,1,1,http://localhost:8090/service/guestbook,6,0,0
1698604885962,38,GuestView,200,,sendComment 1-1,text,true,,66370,136,1,1,http://localhost:8090/service/guestbook,37,0,0
1698604886000,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,392,0,1,1,null,0,0,0
1698604886104,1,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,1,0,0
1698604886227,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604886334,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604886441,8,AddComment,200,,sendComment 1-1,text,true,,274,571,1,1,http://localhost:8090/service/guestbook,8,0,0
1698604886551,41,GuestView,200,,sendComment 1-1,text,true,,66501,136,1,1,http://localhost:8090/service/guestbook,41,0,0
1698604886668,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,404,0,1,1,null,0,0,0
1698604886771,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604886879,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604886987,5,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604887096,5,AddComment,200,,sendComment 1-1,text,true,,274,415,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604887178,16,GuestView,200,,sendComment 1-1,text,true,,66580,136,1,1,http://localhost:8090/service/guestbook,16,0,0
1698604887304,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,378,0,1,1,null,0,0,0
1698604887305,5,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604887413,5,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604887520,5,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604887632,2,AddComment,200,,sendComment 1-1,text,true,,274,499,1,1,http://localhost:8090/service/guestbook,2,0,0
1698604887775,27,GuestView,200,,sendComment 1-1,text,true,,66687,136,1,1,http://localhost:8090/service/guestbook,26,0,0
1698604887802,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,392,0,1,1,null,0,0,0
1698604887916,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604888024,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604888135,1,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604888292,8,AddComment,200,,sendComment 1-1,text,true,,274,571,1,1,http://localhost:8090/service/guestbook,8,0,0
1698604888401,35,GuestView,200,,sendComment 1-1,text,true,,66818,136,1,1,http://localhost:8090/service/guestbook,34,0,0
1698604888437,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,404,0,1,1,null,0,0,0
1698604888541,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604888652,1,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604888795,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604888801,17,AddComment,500,,sendComment 1-1,text,false,,1161,579,1,1,http://localhost:8090/service/guestbook,17,0,0
1698604888935,38,GuestView,200,,sendComment 1-1,text,true,,66818,136,1,1,http://localhost:8090/service/guestbook,37,0,2
1698604889075,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,407,0,1,1,null,0,0,0
1698604889192,2,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,2,0,0
1698604889296,5,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604889301,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604889421,7,AddComment,200,,sendComment 1-1,text,true,,274,530,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604889544,46,GuestView,200,,sendComment 1-1,text,true,,66936,136,1,1,http://localhost:8090/service/guestbook,43,0,0
1698604889682,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,398,0,1,1,null,0,0,0
1698604889797,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604889803,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604889909,1,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604890020,17,AddComment,500,,sendComment 1-1,text,false,,1212,730,1,1,http://localhost:8090/service/guestbook,16,0,0
1698604890144,19,GuestView,200,,sendComment 1-1,text,true,,66936,136,1,1,http://localhost:8090/service/guestbook,19,0,1
1698604890209,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,433,0,1,1,null,0,0,0
1698604890318,5,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604890429,5,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604890538,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604890645,3,AddComment,200,,sendComment 1-1,text,true,,274,390,1,1,http://localhost:8090/service/guestbook,3,0,0
1698604890721,14,GuestView,200,,sendComment 1-1,text,true,,67006,136,1,1,http://localhost:8090/service/guestbook,13,0,0
1698604890850,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,373,0,1,1,null,0,0,0
1698604890962,4,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,3,0,0
1698604891071,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604891178,1,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604891208,2,AddComment,200,,sendComment 1-1,text,true,,274,578,1,1,http://localhost:8090/service/guestbook,2,0,0
1698604891322,43,GuestView,200,,sendComment 1-1,text,true,,67140,136,1,1,http://localhost:8090/service/guestbook,41,0,0
1698604891479,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,406,0,1,1,null,0,0,0
1698604891586,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604891696,1,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604891718,1,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604891835,7,AddComment,200,,sendComment 1-1,text,true,,274,608,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604891958,40,GuestView,200,,sendComment 1-1,text,true,,67284,136,1,1,http://localhost:8090/service/guestbook,39,0,0
1698604892101,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,411,0,1,1,null,0,0,0
1698604892102,4,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,4,0,0
1698604892211,2,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604892353,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604892461,18,AddComment,500,,sendComment 1-1,text,false,,1161,579,1,1,http://localhost:8090/service/guestbook,18,0,0
1698604892584,43,GuestView,200,,sendComment 1-1,text,true,,67284,136,1,1,http://localhost:8090/service/guestbook,41,0,2
1698604892627,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,407,0,1,1,null,0,0,0
1698604892740,2,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,1,0,0
1698604892850,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604892960,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604893070,7,AddComment,200,,sendComment 1-1,text,true,,274,578,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604893180,21,GuestView,200,,sendComment 1-1,text,true,,67418,136,1,1,http://localhost:8090/service/guestbook,20,0,0
1698604893258,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,406,0,1,1,null,0,0,0
1698604893368,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604893477,5,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604893587,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604893698,6,AddComment,500,,sendComment 1-1,text,false,,1212,730,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604893755,18,GuestView,200,,sendComment 1-1,text,true,,67418,136,1,1,http://localhost:8090/service/guestbook,17,0,1
1698604893888,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,433,0,1,1,null,0,0,0
1698604893996,5,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,4,0,0
1698604894001,3,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,3,0,0
1698604894105,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604894215,2,AddComment,200,,sendComment 1-1,text,true,,274,414,1,1,http://localhost:8090/service/guestbook,2,0,0
1698604894373,46,GuestView,200,,sendComment 1-1,text,true,,67496,136,1,1,http://localhost:8090/service/guestbook,44,0,0
1698604894420,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,377,0,1,1,null,0,0,0
1698604894531,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604894640,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604894752,1,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604894879,5,AddComment,200,,sendComment 1-1,text,true,,274,474,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604894988,38,GuestView,200,,sendComment 1-1,text,true,,67594,136,1,1,http://localhost:8090/service/guestbook,37,0,0
1698604895026,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,387,0,1,1,null,0,0,0
1698604895130,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604895240,1,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604895382,5,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604895493,2,AddComment,200,,sendComment 1-1,text,true,,274,547,1,1,http://localhost:8090/service/guestbook,2,0,0
1698604895603,33,GuestView,200,,sendComment 1-1,text,true,,67717,136,1,1,http://localhost:8090/service/guestbook,32,0,0
1698604895636,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,400,0,1,1,null,0,0,0
1698604895745,1,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,1,0,0
1698604895870,5,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604895981,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604896091,2,AddComment,200,,sendComment 1-1,text,true,,274,446,1,1,http://localhost:8090/service/guestbook,2,0,0
1698604896200,22,GuestView,200,,sendComment 1-1,text,true,,67807,136,1,1,http://localhost:8090/service/guestbook,21,0,0
1698604896275,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,384,0,1,1,null,0,0,0
1698604896391,5,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,4,0,0
1698604896498,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604896503,5,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604896610,7,AddComment,200,,sendComment 1-1,text,true,,274,511,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604896719,18,GuestView,200,,sendComment 1-1,text,true,,67918,136,1,1,http://localhost:8090/service/guestbook,17,0,0
1698604896895,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,394,0,1,1,null,0,0,0
1698604897003,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604897115,1,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604897226,2,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604897398,7,AddComment,200,,sendComment 1-1,text,true,,274,571,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604897405,45,GuestView,200,,sendComment 1-1,text,true,,68049,136,1,1,http://localhost:8090/service/guestbook,44,0,0
1698604897556,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,404,0,1,1,null,0,0,0
1698604897666,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604897777,2,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604897821,1,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604897933,6,AddComment,200,,sendComment 1-1,text,true,,274,390,1,1,http://localhost:8090/service/guestbook,6,0,0
1698604898040,48,GuestView,200,,sendComment 1-1,text,true,,68119,136,1,1,http://localhost:8090/service/guestbook,45,0,0
1698604898197,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,373,0,1,1,null,0,0,0
1698604898309,2,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,2,0,0
1698604898311,1,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604898417,3,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,3,0,0
1698604898525,7,AddComment,200,,sendComment 1-1,text,true,,274,510,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604898634,46,GuestView,200,,sendComment 1-1,text,true,,68229,136,1,1,http://localhost:8090/service/guestbook,44,0,0
1698604898794,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,393,0,1,1,null,0,0,0
1698604898903,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604898909,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604899027,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604899136,6,AddComment,200,,sendComment 1-1,text,true,,274,539,1,1,http://localhost:8090/service/guestbook,6,0,0
1698604899246,17,GuestView,200,,sendComment 1-1,text,true,,68358,136,1,1,http://localhost:8090/service/guestbook,17,0,0
1698604899308,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,410,0,1,1,null,0,0,0
1698604899421,12,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,12,0,0
1698604899547,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604899657,4,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604899767,2,AddComment,200,,sendComment 1-1,text,true,,274,427,1,1,http://localhost:8090/service/guestbook,2,0,0
1698604899812,17,GuestView,200,,sendComment 1-1,text,true,,68441,136,1,1,http://localhost:8090/service/guestbook,16,0,0
1698604899943,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,380,0,1,1,null,0,0,0
1698604900052,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604900162,4,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604900273,2,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604900319,3,AddComment,200,,sendComment 1-1,text,true,,274,530,1,1,http://localhost:8090/service/guestbook,3,0,0
1698604900429,33,GuestView,200,,sendComment 1-1,text,true,,68559,136,1,1,http://localhost:8090/service/guestbook,31,0,0
1698604900571,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,398,0,1,1,null,0,0,0
1698604900679,6,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604900790,2,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604900833,2,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604900948,4,AddComment,200,,sendComment 1-1,text,true,,274,566,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604901058,48,GuestView,200,,sendComment 1-1,text,true,,68689,136,1,1,http://localhost:8090/service/guestbook,45,0,0
1698604901107,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,404,0,1,1,null,0,0,0
1698604901213,3,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,2,0,0
1698604901405,2,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604901407,1,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604901515,13,AddComment,200,,sendComment 1-1,text,true,,274,438,1,1,http://localhost:8090/service/guestbook,13,0,0
1698604901640,51,GuestView,200,,sendComment 1-1,text,true,,68775,136,1,1,http://localhost:8090/service/guestbook,48,0,0
1698604901799,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,381,0,1,1,null,0,0,0
1698604901808,1,StartPage,200,,sendComment 1-1,text,true,,22653,119,1,1,http://localhost:8090/,1,0,0
1698604901923,5,KlientPage,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604902035,1,GetNameKlient,200,,sendComment 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
