timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698604447009,7,GuestView,200,,Thread Group 1-1,text,true,,19118,136,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604447147,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,393,0,1,1,null,0,0,0
1698604447271,5,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604447395,7,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,7,0,0
1698604447534,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604447659,5,AddComment,200,,Thread Group 1-1,text,true,,274,613,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604447784,7,GuestView,200,,Thread Group 1-1,text,true,,19263,136,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604447909,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,412,0,1,1,null,0,0,0
1698604448034,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604448157,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604448283,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604448405,4,AddComment,200,,Thread Group 1-1,text,true,,274,414,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604448530,8,GuestView,200,,Thread Group 1-1,text,true,,19341,136,1,1,http://localhost:8090/service/guestbook,8,0,0
1698604448656,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,378,0,1,1,null,0,0,0
1698604448780,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,6,0,0
1698604448907,1,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604449035,4,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604449158,4,AddComment,200,,Thread Group 1-1,text,true,,274,510,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604449283,7,GuestView,200,,Thread Group 1-1,text,true,,19451,136,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604449408,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,394,0,1,1,null,0,0,0
1698604449533,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,6,0,0
1698604449659,4,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604449781,4,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604449907,5,AddComment,200,,Thread Group 1-1,text,true,,274,589,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604450032,8,GuestView,200,,Thread Group 1-1,text,true,,19588,136,1,1,http://localhost:8090/service/guestbook,8,0,0
1698604450157,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,408,0,1,1,null,0,0,0
1698604450281,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604450403,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604450528,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604450653,4,AddComment,200,,Thread Group 1-1,text,true,,274,402,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604450776,7,GuestView,200,,Thread Group 1-1,text,true,,19662,136,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604450900,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,376,0,1,1,null,0,0,0
1698604451024,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,6,0,0
1698604451152,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604451276,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604451400,5,AddComment,200,,Thread Group 1-1,text,true,,274,498,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604451526,8,GuestView,200,,Thread Group 1-1,text,true,,19768,136,1,1,http://localhost:8090/service/guestbook,7,0,0
1698604451650,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,392,0,1,1,null,0,0,0
1698604451776,5,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604451899,3,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,3,0,0
1698604452024,4,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604452148,4,AddComment,200,,Thread Group 1-1,text,true,,274,578,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604452272,8,GuestView,200,,Thread Group 1-1,text,true,,19902,136,1,1,http://localhost:8090/service/guestbook,8,0,0
1698604452397,1,Debug Sampler,200,OK,Thread Group 1-1,text,true,,407,0,1,1,null,0,0,0
1698604452524,4,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,3,0,0
1698604452648,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604452773,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604452897,5,AddComment,200,,Thread Group 1-1,text,true,,293,462,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604453022,9,GuestView,200,,Thread Group 1-1,text,true,,19996,136,1,1,http://localhost:8090/service/guestbook,9,0,3
1698604453147,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,386,0,1,1,null,0,0,0
1698604453272,3,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,3,0,0
1698604453397,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604453522,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604453645,5,AddComment,200,,Thread Group 1-1,text,true,,274,541,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604453773,3,GuestView,200,,Thread Group 1-1,text,true,,20117,136,1,1,http://localhost:8090/service/guestbook,3,0,0
1698604453898,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,400,0,1,1,null,0,0,0
